,as_of,account,posted_at,tweet_id,text
27850,18:12.1,UKWX_,25/5/2018 9:35,9.99947E+17,That moment when heavy rain looks like wet snow. 😜
27851,18:12.1,SimonLeeWx,24/5/2018 11:35,9.99615E+17,I spoke to the @MailOnline yesterday explaining a bit about why we've seen a rapid transition from unusually cold to unusually warm weather in the UK this spring: https://t.co/xvr5m9DELq
27852,18:12.1,SimonLeeWx,24/5/2018 10:14,9.99594E+17,"Surface pressure anomalies for March and May (so far) reflect the big swing of the NAO from strongly negative to strongly positive during spring.
This has lead to a swing from very cold to very warm conditions for the UK, both in part driven by Scandinavian blocking. https://t.co/IujwQ7R6x2"
27853,18:12.1,judah47,23/5/2018 15:22,9.9931E+17,Following yesterday's blog post - GFS predicting a dramatic rise in geopotential heights (or blocking) near Greenland over the next two weeks.  This could eventually result in cooler temperatures for Western Europe and/or Eastern US. https://t.co/XkeLuB7rcJ
27854,18:12.1,TheSnowDreamer,22/5/2018 22:19,9.99052E+17,Pretty crazy how much snow there still is! https://t.co/Ib9bykY2v3
27855,18:12.1,SimonLeeWx,21/5/2018 18:51,9.98637E+17,"CFSv2 continues to show a consistently strong signal for anomalous blocking across NW Europe during June, with the Atlantic storm track diverted into the Mediterranean. 
North Europe including UK looks dry and warm, with cooler and wetter conditions further south. https://t.co/One0vZtFut"
27856,18:12.1,TheSnowDreamer,18/5/2018 15:24,9.97498E+17,It’s always interesting how you can get an identical synoptic but the time of year totally determines weather we see. This in winter wouldn’t get much above freezing although dry boo! Now a warm direction easterlies although cooler on the east coast. https://t.co/yJwHEHDzOU
27857,18:12.1,TheSnowDreamer,17/5/2018 22:52,9.97249E+17,Cold first thing Friday a light ground frost perhaps seen quite widely in central &amp; northern England. Not exceptional but not common either although it does warm up quickly widely a pleasant late spring day. https://t.co/pPKyd60Cgc
27858,18:12.1,WeatherProf,16/5/2018 22:12,9.96876E+17,Wow. After the localized hail storm from the air. https://t.co/CsIeMgZQUW
27859,18:12.1,WeatherProf,16/5/2018 20:10,9.96845E+17,"Special Video: Strong Storm for Port St Lucie, Palm City, Stuart https://t.co/KerJTLOQsf"
27860,18:12.1,WeatherProf,16/5/2018 20:03,9.96844E+17,Special Video: Severe Storm heading towards 441 in Palm Beach Co https://t.co/CU2POM65JI
27861,18:12.1,SimonLeeWx,16/5/2018 10:10,9.96694E+17,"CFS forecast June 700 hPa height anomalies from the first half of May are an interesting one. Strong signal for anomalous Atlantic trough with high heights from Scandinavia to Greenland.
Could be warm and dry with anomalous SE flow, but could turn into nasty Greenland blocking... https://t.co/snT5O1eBz1"
27862,18:12.1,WeatherProf,16/5/2018 1:00,9.96556E+17,"Now this is how we #Storm in south Florida. Angry sky as the squall line rolled in. Send your pics to @CBS12 by texting ""weather"" to 44332 or email to NewsTips@cbs12.com https://t.co/YZ3lAc8TZR"
27863,18:12.1,WeatherProf,15/5/2018 19:52,9.96478E+17,Video: Palm Beach County Storm Threat https://t.co/zVeCodrRnb
27864,18:12.1,TheSnowDreamer,15/5/2018 15:53,9.96418E+17,Would be nice if all of summer was like this! Not possible but not only a snow dreamer early thoughts for summer promising...🌞 https://t.co/13eOwlWFSN
27865,18:12.1,TheSnowDreamer,13/5/2018 18:24,9.95731E+17,"Your favourite season? Little surprise winter, hunt for cold and snow is always exciting and seeing forecasts happen is always nice, despite being at odds with others. Shortly followed by early summer by late summer it turns stagnant our countryside often looks best around now."
27866,18:12.1,judah47,11/5/2018 12:15,9.94914E+17,"GFS continues to advertise an increase in high latitude blocking second half of May that is predicted to lead to, if not cool weather, at least cooler weather in the Eastern US. https://t.co/9POC0XAfTu"
27867,18:12.1,TheSnowDreamer,9/5/2018 21:42,9.94332E+17,"The weather ahead not finalised but a poorer second half to May looks very likely wetter and cooler. That return of warm weather I spoke of well it’s took a considerable turn. Now expected high latitude blocking areas of high pressure, doors open to Atlantic systems LP intruding. https://t.co/4C3I1PH4LG"
27868,18:12.1,TheSnowDreamer,9/5/2018 20:20,9.94311E+17,Does increases chance of a colder / snowier winter in UK one factor which will be there with us for winter 18/19 into 2020s. Will be monitoring closely as we trundle towards autumn little to no impact on summer months. Theorised weakens thermal gradients &gt; jet stream behaviour. https://t.co/A5QXWrSv2Q
27869,18:12.1,judah47,9/5/2018 15:31,9.94238E+17,Predicted high latitude blocking could help to alleviate some early season heat across the mid-latitudes including the US towards the end of May. https://t.co/bbV6lYga9h
27870,18:12.1,TheSnowDreamer,8/5/2018 17:11,9.93901E+17,"Still 25C across parts of SE England and East Anglia this very warm weather is on its last breath. Cold front approaching reached IOW with cloud, clear behind it a very distinct boundary evident on satellite imagery. https://t.co/jShGz8iTgp"
27871,18:12.1,UKWX_,8/5/2018 15:15,9.93872E+17,"The band of rain may produce light rain at first, but behind it, heavier rain follows for many. Goodbye temps of above average and say a warm (or cold) welcome to more 'seasonable/average' temperatures. No sign of convective showers yet. https://t.co/TronTUqE4l"
27872,18:12.1,judah47,2/5/2018 15:34,9.91702E+17,"Despite recent trends and big influx of heat into the Arctic basin, polar cap heights are predicted to be cold/negative, which overall favors #warm temperatures across the mid-latitude continents. https://t.co/gpQZu3N5UQ"
27873,18:12.1,SimonLeeWx,2/5/2018 13:32,9.91672E+17,"Wow. A massive wedge!
I have serious storm chasing withdrawal symptoms right now. https://t.co/g7QDSJtnk6"
27874,18:12.1,TheSnowDreamer,30/4/2018 20:00,9.91045E+17,High confidence of warmer settled weather establishing late this week after some dreadful cold wet weather. Summer kickstarting early? I see this to be longerlasting compared to the last warm spell. Strange spring this is.
27875,18:12.1,PvForecast,30/4/2018 18:53,9.91028E+17,At some places in #belgium we see only 3 degrees later #snow possible https://t.co/82DHuFm1Se
27876,18:12.1,NickJF75,30/4/2018 11:36,9.90918E+17,"Thinking it's cold at only 6C in London, same band of rain and cold northerly wind has turned to snow inland across Normandy, France https://t.co/Bq8aeFy7xd"
27877,18:12.1,SimonLeeWx,30/4/2018 11:31,9.90917E+17,"Meteosat water vapour imagery (via @DundeeSat) shows Storm #Quitta (named by FU-Berlin) centred over France at 10am BST Monday, with its unusual track and strong SW-NE oriented frontal rainband bringing drenching rains to SE England. 
17.0 mm storm total for Manston, Kent so far! https://t.co/vdxugJSPco"
27878,18:12.1,TWOweather,30/4/2018 6:44,9.90844E+17,"Cold, wet and windy in the south east [Updated 07:30 30/04/2018] Latest #ukweather https://t.co/9OcPGnoXRX https://t.co/OSZyoF01cg"
27879,18:12.1,TheSnowDreamer,29/4/2018 17:29,9.90644E+17,"Tomorrow is going to be truly awful a ‘tonne’ of cold rain subzero feel like maximums across London, East Anglia and South East from that strong NE’ly gale. I didn’t know that was achievable at this time of year.  😱😱 https://t.co/KXifSamdrm"
27880,18:12.1,UKWX_,29/4/2018 13:25,9.90583E+17,"Change is coming! We had a taste of Summer last week, now we have a taste of Spring, and soon we'll have a ''winter-like'' feeling over the next 2 days. 

The GOOD NEWS IS that on bank holiday weekend - it's warming up! The odd one out? (Usually they're dull, cold and wet) https://t.co/rcqRZZYZ1V"
27881,18:12.1,UKWX_,28/4/2018 18:48,9.90302E+17,"A snow watch unlikely to be issued due to the great uncertainty on exact placement of the sleet/wet snow + no updated warnings from the Met Office. 

It's also unlikely to last that long, may give temporary disruption to travel on highest routes later on Monday."
27882,18:12.1,TWOweather,28/4/2018 17:53,9.90288E+17,HIRLAM 12z suggesting quite a widespread snow risk on Monday. Wouldn't rule out a temporary covering in places if that's correct https://t.co/1MMygXTphP https://t.co/e6Qga41PNx
27883,18:12.1,TWOweather,28/4/2018 14:57,9.90244E+17,"Today's Buzz update: Rain, strong winds and snow - April ends on a wintry note Posted Sat 28th April 15:55 https://t.co/Vpz7eTrOQp https://t.co/2we2BgNhVJ"
27884,18:12.1,PvForecast,28/4/2018 12:24,9.90205E+17,Hirlam #storm #windstoten https://t.co/VQEODFmtNj
27885,18:12.1,PvForecast,28/4/2018 11:59,9.90199E+17,#storm depressie maandag voor de NL #kust https://t.co/X0BY25gkcg
27886,18:14.6,TWOweather,30/3/2018 8:08,9.79631E+17,Cold and wintry Easter weekend [Updated 09:05 30/03/2018] UK #weather https://t.co/9OcPGnoXRX #Easter2018 #EasterWeekend https://t.co/G6QsUdc4Qk
27887,18:12.1,SimonLeeWx,28/4/2018 11:14,9.90187E+17,"Looks like someone put an evacuation order on the troposphere for Monday. Look at that omega profile!
Also...65 kts at 850hPa! 850-750 isothermal layer! And the column is saturated! Raging cold advection, evaporative cooling, frontogenesis, lift...if only this had been in winter! https://t.co/ETvzIPzwnx"
27888,18:12.1,TWOweather,28/4/2018 11:12,9.90187E+17,HIRLAM 6z picking up on Monday's snow risk. Potentially some heavy wet snow falling &amp; temporary accumulations may not be out of the question https://t.co/1MMygXTphP https://t.co/RLRhKT2xhP
27889,18:12.1,PvForecast,28/4/2018 10:21,9.90174E+17,maandag #storm kans voor #zeeland #Nederland https://t.co/opCXezFubZ
27890,18:12.1,TheSnowDreamer,27/4/2018 19:05,9.89944E+17,"Models seem more keen converging if anything on a little snow for a time on Monday even to lower levels in southern England. 😱 

Don’t expect anything to settle away from above 200 meters but a last hoorah &amp; then in a weeks time we could be back to low 20s. All happening! https://t.co/XJRhARttpW"
27891,18:12.1,TWOweather,27/4/2018 18:36,9.89936E+17,Arpege continuing to show a risk of snow and VERY heavy rain on Monday. https://t.co/esHD5XCAO0 Strong winds could be a problem in eastern areas too https://t.co/JiAn0wnFHr #HorrorShow https://t.co/6icP5c7toS
27892,18:12.1,TheSnowDreamer,27/4/2018 18:34,9.89936E+17,Would have been a huge snow maker 30cm upwards across London and SE England if only eh? https://t.co/a7uPgxDg84
27893,18:12.1,TWOweather,27/4/2018 18:34,9.89936E+17,ECM 12z operational goes from wintry levels of cold to a blowtorch pattern in a week! https://t.co/qnYKC7aqTq https://t.co/fV23b9GLDb
27894,18:12.1,NickJF75,27/4/2018 9:44,9.89802E+17,"Some high rainfall totals, 40-50mm(+) for SE England on some models for the period late Sunday through Monday. Strong to gale force cold N to NE wind too, with perhaps some wet snow over high ground. This after we saw 29C just over a week ago! 🌧️❄️images courtesy @wxcharts https://t.co/ivNrZF7DtH"
27895,18:12.1,MetRyan96,27/4/2018 8:42,9.89787E+17,"Rather amazing to even see this modelled when it's nearly May! SNOW accumulations from the Arpege after Monday haha! 
There is a chance of wintriness on high ground! https://t.co/YguDHxHss8"
27896,18:12.1,TWOweather,27/4/2018 6:26,9.89753E+17,Cold and wet in England and Wales [Updated 07:20 27/04/2018] Latest UK weather https://t.co/9OcPGnGyJv #ukwe https://t.co/1wdNWEjBza
27897,18:12.1,PvForecast,27/4/2018 6:00,9.89746E+17,also #snow is predicting #Europe https://t.co/Y2U03Sf7wN
27898,18:12.1,TheSnowDreamer,26/4/2018 20:22,9.89601E+17,"A shame it’s almost May there’d be a lot of snow in the forecast. Instead cool northeasterly winds, unusually chilly on Monday &amp; a lot of cold rain. A wet one tomorrow too OK at first but going downhill. Tiny chance of wet snow on early Monday next week. Who’d have thought it."
27899,18:12.1,TheSnowDreamer,26/4/2018 19:34,9.89589E+17,It’s pretty crazy will feel like #winter such a topsy turvy spring. https://t.co/VWocFuuFYX
27900,18:12.1,TWOweather,26/4/2018 18:05,9.89566E+17,"14 day UK weather forecast: Unsettled and cold early on.
UK outlook issued Thursday 26th April 2018 https://t.co/Ry6LTNwTnG https://t.co/QQDnONQadE"
27901,18:12.1,TWOweather,26/4/2018 18:03,9.89566E+17,Meteo France Arpege 12z showing a significant snow risk on Monday.  https://t.co/CZeKMQn6ME https://t.co/Mxs4JiYN5s
27902,18:12.1,TWOweather,26/4/2018 17:32,9.89558E+17,12z DWD ICON is showing snow in parts of the south on Monday. https://t.co/2TrBGRahKn https://t.co/IpejeLJPCC
27903,18:12.1,judah47,26/4/2018 14:19,9.89509E+17,Return of negative #ArcticOscillation and high latitude blocking could bring some #cool weather to both sides of the Atlantic including much of Western Europe and the Eastern US in early May. https://t.co/OpsPPILr0n
27904,18:12.1,judah47,26/4/2018 14:15,9.89508E+17,Now #winter is just trolling the US with highly amplified winter-like pattern predicted for end of first week of May. Biggest potential impact is summer like #heat in western North America with seasonably cool temperatures in Eastern US https://t.co/UEbgWmw0ou
27905,18:12.1,UKWX_,26/4/2018 9:25,9.89435E+17,"One thing I'd like to note, ECM nailed last weeks warm spell a week in advance while the GFS was still showing low pressure. I usually lean towards ECM during spring and summer, GFS during autumn and winter."
27906,18:12.1,TWOweather,25/4/2018 16:31,9.8918E+17,GFS12z showing a brief risk of snow on Monday morning in Wales /western England https://t.co/GcX8SDUoqO https://t.co/wSQrmLjxhS
27907,18:12.1,NickJF75,25/4/2018 8:16,9.89056E+17,"Classic #AprilShowers day today, could be some hail and thunder accompanying the showers later, once the sun's warmth and cold air aloft builds up CAPE, more in the Thunderstorm Outlook @Netweather ☀️⛅️🌩️⚡️🌤️ 🌞https://t.co/aCE9oq2zO8"
27908,18:12.1,WeatherProf,24/4/2018 23:53,9.88929E+17,"A rare ""Meso"" here in South Florida. You can see the striated rotating pattern. Looks like it should be from #Tornado Alley! This was a Tornado warned storm in Martin county near Indiantown earlier today. Thanks Daniel Yates! @CBS12 https://t.co/1At7opv1YK"
